word,count,frequency
edge,17117638,0.008630912634794779
friendship,10012177,0.008614480735811506
aspect,16489559,0.008612776928782715
sugar,15515373,0.008608479467306156
detail,18700276,0.008598575816762245
tube,16402323,0.008596466471382099
risk,20999199,0.00858494004446952
tears,10535234,0.008564336492768873
living,15830154,0.00855990422936698
cotton,14557756,0.008550793401983212
phase,26046589,0.00854844828793249
career,17355667,0.00853735518198609
lack,23915836,0.008532345420633485
succession,9223576,0.008521971032066691
injury,13337953,0.008514210976702486
instructions,13326560,0.008496353174140287
survey,21060294,0.008488734994716921
present,11829150,0.008470277221458693
entrance,11032822,0.00842897692853376
consent,10206956,0.008427158969672294
vision,17268635,0.008420345201275334
senate,12843269,0.008418345485101305
medicine,16776217,0.008417951435870355
preparation,16612670,0.00841511618170404
steam,12487720,0.00841439132627309
agriculture,18363109,0.008412132654798779
definition,21242601,0.008409954698307345
unity,16311509,0.00840856914395727
speed,19101773,0.008380125391840328
moon,11815167,0.00837000640875197
message,17707629,0.008366057939431407
atmosphere,14488148,0.008361927069252999
slave,11627245,0.008359951223834212
lieutenant,9667538,0.008350143827433397
corn,10283280,0.008343950445025823
fame,6747834,0.008338526809700817
discipline,11543002,0.008334573694817519
spite,15481943,0.008332867712995328
cattle,12188221,0.008330469516671143
mexico,18218992,0.008312463570420613
darkness,10401646,0.008301802308547792
ear,11381038,0.008291587512109875
representation,15059979,0.008290529780595352
contents,13846908,0.00828688114850307
plane,17152987,0.008279774067402835
prison,11759610,0.008277649909466937
park,17560677,0.008276656968609238
reputation,9845853,0.008274918432293832
g,19157132,0.008246517132716825
inquiry,9944412,0.008234389743861582
concept,26179765,0.008215593405825077
session,13379640,0.008195516851192235
ratio,20980604,0.008191896787071289
sand,13017031,0.0081740806195577
campaign,16851485,0.008166930149098185
vice,11803526,0.008164284609758361
teeth,13354242,0.008160430429216999
advance,14625947,0.008156538416775248
scripture,5428929,0.008155671785223504
statute,10803610,0.008133686613840764
neck,12767581,0.008130540551760173
column,16109727,0.008124089457992608
medium,16481590,0.008123914945436211
notion,13488736,0.0081229244693916
train,13631793,0.00811839364278936
copper,13343307,0.008104941212233941
bone,15355080,0.008100304621710474
funds,18642704,0.008092281797242007
vi,10322115,0.008084513877394244
tongue,10363438,0.00805529796660453
search,16769393,0.008051246383322563
chap,5287036,0.008032213268383642
jurisdiction,12000827,0.008030338510138211
cambridge,16326509,0.008011657790800982
esq,3401378,0.008003279990165067
confusion,10944151,0.007994047956654097
praise,8204942,0.00799238556593395
song,14274078,0.00797010870195181
rain,12512581,0.00796091664477199
k,18678501,0.007952331788288986
translation,12622982,0.00794982551811862
ignorance,7938222,0.007949820714378799
asia,13989724,0.007947489089387492
sword,7554354,0.007934092403868085
appeal,14397003,0.00791188298285178
output,25057616,0.007909144836673373
agency,17976919,0.007898579778159762
profit,14339104,0.007878545264021613
request,12236418,0.007878521687237381
saint,11765859,0.007858015407102438
poem,14389406,0.007853815301651329
brown,16365190,0.007838616076615507
wages,14852913,0.007834779861015238
investigation,16032229,0.007828832490300735
quarters,9371444,0.007813667587882645
owner,14599331,0.007807905898543125
reply,10167432,0.007795683613634529
reform,16741381,0.007790007804909561
frequency,22373249,0.007785208348349925
white,17086307,0.007758719109189734
chicago,21991996,0.007757036476920711
ice,13991977,0.007744160350225868
reading,15169566,0.0077383312775528715
index,20406897,0.007736020915150271
band,14937957,0.007730179879038854
brethren,5057356,0.007722982300288179
sunday,12441128,0.007718089633062907
fashion,13308683,0.007717288885138019
conviction,9613775,0.0076982122044248966
sales,21759432,0.007650406564941603
investment,23071752,0.007648523626409437
tower,8962913,0.007637401217480206
clay,12109313,0.007636442825761915
chair,13366683,0.007620331003676125
midst,7572220,0.007611852972340386
zeal,4804556,0.007605817911834914
reduction,17683519,0.0076042227263007
probability,13864455,0.007596414336823679
root,12816879,0.007595384108967703
diameter,12932133,0.00759512674982422
look,13564906,0.007592470749209118
fever,10180498,0.007576236411050315
equation,21536285,0.007575740971449119
conception,13759418,0.007574066567652518
sample,23081934,0.0075678619077187165
comfort,8399267,0.007553537357531053
gift,11784937,0.007551526668685818
parish,5816005,0.007538219434563372
enterprise,13060488,0.007532407609557339
corner,14109181,0.007511909510369384
honor,10419664,0.007508155041735618
afternoon,13215724,0.007463631226709972
philadelphia,13397377,0.007461923362939383
customs,11041358,0.007446718552305182
climate,10635055,0.007436336248455435
selection,18652339,0.00743323238719676
dress,9879504,0.0074224085865651915
merit,6852046,0.007414973464779587
theatre,12887250,0.007411802872897718
access,18015353,0.0073947016763759674
providence,5438288,0.007392246284494185
defendant,11885062,0.007390470301442604
frame,12544333,0.007389674581355636
correspondence,10377806,0.007386787614728975
tissue,17326384,0.007384079519065587
dog,13483622,0.007375375383993198
guard,9833932,0.007373949754711263
pair,13534127,0.007370346765027446
humanity,9532693,0.007366135679453017
sacrifice,8307917,0.007346769977826398
welfare,15200353,0.0073378755178073315
criticism,16356884,0.0073359789764864914
ocean,10123977,0.007323314586136372
legislature,10264469,0.0073230715121446015
insurance,19726303,0.007317975487911509
canal,11110135,0.007311096795612774
commander,9867584,0.007293272405643767
flight,11975954,0.007291490688220969
mile,9017323,0.007245414425506907
masters,8490839,0.0072437266560705016
slavery,10487330,0.007237323693440295
british,14946766,0.0072365391101882216
snow,11432588,0.007211737599496944
mixture,12932957,0.00721065083898405
witness,9351075,0.007206750135987101
obedience,5565642,0.007202776675629909
bones,9607340,0.007195930337158843
teaching,16839524,0.0071892952805244085
romans,5919057,0.007181919658141062
permission,13615672,0.007173363950063655
appointment,10158362,0.007166580391463809
guide,13333747,0.007160422371435761
concentration,21406961,0.007157379174182125
organs,10249533,0.00715337781012822
audience,14739976,0.007152320775314673
seed,10236489,0.007142827520033941
jerusalem,8432099,0.007142637277733007
ball,12906161,0.007141450413214325
museum,16517578,0.007141065210627702
favor,11322442,0.007140382449405625
fellow,9092588,0.007127934465002872
institute,20616391,0.007114717589394193
gate,10089861,0.00709779834254428
director,19674772,0.0070910170752154725
napoleon,7748551,0.007090862904575852
circuit,15893568,0.007075346186997435
verse,9612538,0.007073081771472585
roads,11237435,0.007066810770394703
extension,14688781,0.00703502350423049
separation,12709176,0.007011780783091478
soldier,9371822,0.007011021285935649
prisoner,6744855,0.007008194059847123
departure,8450227,0.0070043048421558176
editor,14678411,0.006995217122388261
metal,13227262,0.006984918273526795
technology,22719833,0.006982299859083097
windows,12082940,0.00698126653290151
holy,7189352,0.0069740741949915735
railway,13895140,0.006943615568516745
bird,10931427,0.006940936958807789
saviour,3306622,0.006937307677451782
grain,12005878,0.006930072466274394
woods,9365457,0.006917300364700301
sovereign,4777000,0.006912233640224491
fund,14143312,0.006905853524373588
voyage,6984368,0.006903594566971742
legs,11986655,0.006896387004585567
rooms,12916357,0.006895161835149798
oxygen,13459993,0.006863718015247612
chain,12101409,0.006855666647793246
charity,6479864,0.00685237618890042
fluid,11255557,0.006842369814498497
poverty,11932113,0.006837847858537644
testament,7497905,0.006835797110987326
anxiety,11073474,0.006831980382400425
consumption,14699984,0.006831129676519221
masses,11580323,0.006823709287259016
square,11290367,0.006819068122873476
competition,16826965,0.006817578378106064
velocity,14236942,0.006802473890064292
close,8300048,0.006794124446016135
legislation,15391022,0.006780975116293812
universe,11491292,0.006780940915438874
archbishop,5481446,0.006744984416132627
planning,21548454,0.006741466577836278
grass,10775069,0.006735064107013898
maintenance,14399229,0.006727384021590283
significance,19068060,0.006723316936875036
film,20835481,0.006710064570449809
continent,8157704,0.006709932164237555
respects,7782252,0.006702704927940022
central,18135756,0.0066907904147040075
storm,8888776,0.006686575136285714
prosperity,7484462,0.006685763411098885
surprise,9336710,0.006679379700124527
sympathy,9370033,0.006672949234011168
noise,12134185,0.006669155233236053
sheep,8725586,0.006661114246028964
chapel,7143826,0.006656845788702086
clothes,11948698,0.006655144970663304
feature,14949868,0.006649896391863718
delight,6746220,0.006645003572151618
breast,8813590,0.006639613954763198
reflection,9720903,0.006631255183197243
content,19019698,0.006628086868821289
computer,21707650,0.006610240667699342
sky,12042865,0.006593972504571565
artist,12907043,0.006585265490573838
removal,11029916,0.006572221710965547
bond,12130364,0.006562779408877731
bell,11234613,0.006559399518033086
discourse,8232717,0.00655884600651399
prospect,7178353,0.006557328997024367
corps,9531421,0.006556028901311825
roots,11476126,0.0065548308934149
ring,12631330,0.006548327942508845
fault,9569158,0.006547713898395482
channel,11639337,0.006537689723090861
international,20362160,0.006530137921627571
route,12217308,0.0065274708007797356
temper,5411426,0.0065160716895878825
weakness,8460651,0.006514851305928453
creature,6752493,0.006514075950275214
crisis,15713896,0.006512272657608956
samuel,10249858,0.006510647161115948
context,19663466,0.0064988378873813216
firm,15962687,0.0064974282779270455
uncle,10033610,0.006491353475677166
martin,13209924,0.006484937525656698
parent,11330964,0.006484326728342112
call,12900389,0.006483315066244635
thanks,9856435,0.006463148745959679
someone,20551661,0.006462406848394721
murder,9197590,0.006461286309845087
black,13745839,0.0064558811863948224
marks,8823732,0.006451676685926709
curve,16273286,0.006451268442686817
objection,6859038,0.006450759247475641
counsel,8522344,0.0064358707078464
accident,9984620,0.006435561180172041
oath,5572006,0.0064255197299772455
club,14708450,0.006425437619339084
circulation,10415755,0.0064225772616838
acres,9767750,0.006415992992543082
greece,7857797,0.006404733422727696
holland,7417710,0.006392695760486519
alliance,9611942,0.006386650846299265
ambition,5654934,0.006384943202944458
star,11838321,0.006370463763586537
occupation,11561044,0.006364018048525865
inch,8720759,0.006360076560158441
transfer,17466350,0.006358984428360365
lordship,3063412,0.006358202912054934
privilege,7818017,0.00635468061235388
cape,8464323,0.006352887462834681
engine,11758065,0.006352166086430439
reasoning,8084178,0.0063303386822394486
household,12245644,0.006301808369074192
proposition,8215537,0.006293949067370602
affair,8084057,0.006292977032775175
mine,9551386,0.006279032192581006
version,14553368,0.006277575187787058
cap,7304625,0.00625464017194456
old,10277811,0.006253951076425687
delay,9025005,0.00625198515802417
behalf,9383344,0.006251574473973178
massachusetts,10736277,0.006237844964753172
offence,5407999,0.006236319819997331
plaintiff,9496629,0.006229306608021993
recognition,15849783,0.006228174465918505
stranger,6392250,0.006225891913746968
distress,6231273,0.0062243591799905134
sentiment,6753170,0.0062215867644938114
hotel,13827333,0.006212161252983102
rent,7879820,0.006207057890079564
intercourse,5693107,0.006204635511066715
tea,10566057,0.006182453427380583
wilson,13533659,0.006181373878725608
regiment,7029626,0.006177709062167129
expansion,15851185,0.006166666660878085
jones,12197578,0.006164799325554065
profits,11780207,0.006161222296188302
acquaintance,5443632,0.006160097276481577
opening,9640161,0.006155945801360841
social,18779556,0.006148257557201128
goodness,5099722,0.006145041915155869
ease,7405890,0.00612358884238967
personality,17297167,0.006121930190198191
moses,6246928,0.00611803975359222
roof,9570588,0.006104124408813064
kindness,4936269,0.006103413345154849
diet,10879987,0.006101244707346347
edinburgh,5913017,0.00608340445367904
map,13212383,0.00607031191742307
meat,10937797,0.006065570319400534
perfection,6116189,0.006062656942496592
